DateTime;Azimuth;Altitude;Latitude;Longitude
2023-01-17 21:50:00;112.42838347450825;-8.676354297947702;-7.9211;112.5992
2023-01-17 21:55:00;112.18858236293828;-7.507548421513024;-7.9211;112.5992
2023-01-17 22:00:00;111.9589172520966;-6.271397733635668;-7.9211;112.5992
2023-01-17 22:05:00;111.73914908536226;-4.790951669714465;-7.9211;112.5992
2023-01-17 22:10:00;111.52905246649267;-2.609595648591374;-7.9211;112.5992
2023-01-17 22:15:00;111.32842248981271;-1.7586287832018321;-7.9211;112.5992
2023-01-17 22:20:00;111.13708157040398;-0.9512154728285229;-7.9211;112.5992
2023-01-17 22:25:00;110.95485895353721;-0.053658933285078814;-7.9211;112.5992
2023-01-17 22:30:00;110.78160437505066;0.9353344292345971;-7.9211;112.5992
2023-01-17 22:35:00;110.61719489153928;1.9876945449438423;-7.9211;112.5992
2023-01-17 22:40:00;110.46150755959802;3.078858886318634;-7.9211;112.5992
2023-01-17 22:45:00;110.31444675657848;4.193498801314171;-7.9211;112.5992
2023-01-17 22:50:00;110.17593052021061;5.322820207930651;-7.9211;112.5992
2023-01-17 22:55:00;110.04589054860274;6.461819992601038;-7.9211;112.5992
2023-01-17 23:00:00;109.92428586061983;7.607478357938542;-7.9211;112.5992
2023-01-17 23:05:00;109.81108230531605;8.757940053809858;-7.9211;112.5992
2023-01-17 23:10:00;109.70626622231303;9.912001259373769;-7.9211;112.5992
2023-01-17 23:15:00;109.60983078142162;11.068846620798107;-7.9211;112.5992
2023-01-17 23:20:00;109.52181013358766;12.2279006946453;-7.9211;112.5992
2023-01-17 23:25:00;109.44222476937867;13.388741716734096;-7.9211;112.5992
2023-01-17 23:30:00;109.37114299068635;14.551101602139573;-7.9211;112.5992
2023-01-17 23:35:00;109.30862626921322;15.715326129188464;-7.9211;112.5992
2023-01-17 23:40:00;109.25477705779684;16.879581392088618;-7.9211;112.5992
2023-01-17 23:45:00;109.2097114696531;18.04470579656066;-7.9211;112.5992
2023-01-17 23:50:00;109.17355244818705;19.21054566334826;-7.9211;112.5992
2023-01-17 23:55:00;109.14646391793877;20.376964388668014;-7.9211;112.5992
2023-01-18 00:00:00;109.12862346382671;21.543840736662165;-7.9211;112.5992
2023-01-18 00:05:00;109.1202428217151;22.7110620092094;-7.9211;112.5992
2023-01-18 00:10:00;109.12154738784658;23.878525753472168;-7.9211;112.5992
2023-01-18 00:15:00;109.13278987922041;25.0461346392548;-7.9211;112.5992
2023-01-18 00:20:00;109.15427082416011;26.213791336361624;-7.9211;112.5992
2023-01-18 00:25:00;109.18631124155664;27.38140192969155;-7.9211;112.5992
2023-01-18 00:30:00;109.22925947105767;28.54887421169078;-7.9211;112.5992
2023-01-18 00:35:00;109.28351166363508;29.71611426725823;-7.9211;112.5992
2023-01-18 00:40:00;109.34949812120658;30.88302476619823;-7.9211;112.5992
2023-01-18 00:45:00;109.42770378720323;32.049511793409685;-7.9211;112.5992
2023-01-18 00:50:00;109.51865458619112;33.215472896055054;-7.9211;112.5992
2023-01-18 00:55:00;109.62292425406054;34.3808022062022;-7.9211;112.5992
2023-01-18 01:00:00;109.74114116821511;35.545393855918974;-7.9211;112.5992
2023-01-18 01:05:00;109.87400883813937;36.7091317319895;-7.9211;112.5992
2023-01-18 01:10:00;110.02229907520952;37.87189289100871;-7.9211;112.5992
