DateTime;Azimuth;Altitude;Latitude;Longitude
2023-05-07 22:20:00;73.40122897218899;-2.3423888298635434;-7.9211;112.5992
2023-05-07 22:25:00;73.2476658290796;-1.5147049054158113;-7.9211;112.5992
2023-05-07 22:30:00;73.08684902507164;-0.6603681420836617;-7.9211;112.5992
2023-05-07 22:35:00;72.91866244694926;0.2943815000730934;-7.9211;112.5992
2023-05-07 22:40:00;72.74297632111818;1.3330202726678855;-7.9211;112.5992
2023-05-07 22:45:00;72.55964038341669;2.42460018836499;-7.9211;112.5992
2023-05-07 22:50:00;72.36850436968307;3.546746481258371;-7.9211;112.5992
2023-05-07 22:55:00;72.16938386480967;4.68637336267193;-7.9211;112.5992
2023-05-07 23:00:00;71.96208079331062;5.8362058273659585;-7.9211;112.5992
2023-05-07 23:05:00;71.7463902495108;6.991993790129414;-7.9211;112.5992
2023-05-07 23:10:00;71.5220800069784;8.151217764932209;-7.9211;112.5992
2023-05-07 23:15:00;71.28889734871417;9.312291867226433;-7.9211;112.5992
2023-05-07 23:20:00;71.04658272752962;10.474165101653547;-7.9211;112.5992
2023-05-07 23:25:00;70.79484244529047;11.636105784198714;-7.9211;112.5992
2023-05-07 23:30:00;70.53336914348404;12.797582867653967;-7.9211;112.5992
2023-05-07 23:35:00;70.26183497303018;13.958186540669105;-7.9211;112.5992
2023-05-07 23:40:00;69.97987110371372;15.118157567412371;-7.9211;112.5992
2023-05-07 23:45:00;69.68710870531946;16.276142716654455;-7.9211;112.5992
2023-05-07 23:50:00;69.3831379664972;17.432107837449507;-7.9211;112.5992
2023-05-07 23:55:00;69.06751492495091;18.586174165655297;-7.9211;112.5992
2023-05-08 00:00:00;68.73977512781703;19.738133380502138;-7.9211;112.5992
2023-05-08 00:05:00;68.39942680147529;20.88778911405139;-7.9211;112.5992
2023-05-08 00:10:00;68.04593719117045;22.03494499836442;-7.9211;112.5992
2023-05-08 00:15:00;67.67872573082306;23.179411495691756;-7.9211;112.5992
2023-05-08 00:20:00;67.29719819397532;24.320993945642055;-7.9211;112.5992
2023-05-08 00:25:00;66.90069205227773;25.459494272729387;-7.9211;112.5992
2023-05-08 00:30:00;66.48852428681332;26.594704156184065;-7.9211;112.5992
2023-05-08 00:35:00;66.05995040696253;27.726411860141816;-7.9211;112.5992
2023-05-08 00:40:00;65.61417811078164;28.854393695907326;-7.9211;112.5992
2023-05-08 00:45:00;65.15036728500276;29.97840719176506;-7.9211;112.5992
2023-05-08 00:50:00;64.66760951446625;31.098203045810312;-7.9211;112.5992
2023-05-08 00:55:00;64.16494174249917;32.21351488066545;-7.9211;112.5992
2023-05-08 01:00:00;63.64132578034765;33.32405582838533;-7.9211;112.5992
2023-05-08 01:05:00;63.0956687977445;34.4295219455519;-7.9211;112.5992
2023-05-08 01:10:00;62.52678917196331;35.52958879817956;-7.9211;112.5992
2023-05-08 01:15:00;61.93342331800762;36.62390463152608;-7.9211;112.5992
2023-05-08 01:20:00;61.31422568861095;37.7120937851871;-7.9211;112.5992
2023-05-08 01:25:00;60.66776194404758;38.79375327800158;-7.9211;112.5992
2023-05-08 01:30:00;59.992488461565095;39.868445977862656;-7.9211;112.5992
2023-05-08 01:35:00;59.28675916557353;40.93570060171758;-7.9211;112.5992
2023-05-08 01:40:00;58.548825527645356;41.995011715567784;-7.9211;112.5992
2023-05-08 01:45:00;57.776816075947984;43.04583290427966;-7.9211;112.5992
2023-05-08 01:50:00;56.9687295650546;44.08756311120625;-7.9211;112.5992
2023-05-08 01:55:00;56.12244522122793;45.11956712875474;-7.9211;112.5992
2023-05-08 02:00:00;55.23570225185268;46.141141447440624;-7.9211;112.5992
2023-05-08 02:05:00;54.30609301524644;47.15153816154978;-7.9211;112.5992
2023-05-08 02:10:00;53.33108009613253;48.14993764838181;-7.9211;112.5992
2023-05-08 02:15:00;52.307968984883395;49.13544856825003;-7.9211;112.5992
2023-05-08 02:20:00;51.23392515299348;50.10711127957604;-7.9211;112.5992
2023-05-08 02:25:00;50.10597063798465;51.06387734832225;-7.9211;112.5992
2023-05-08 02:30:00;48.92099428868996;52.00461979327562;-7.9211;112.5992
2023-05-08 02:35:00;47.67575518034826;52.92810918038553;-7.9211;112.5992
2023-05-08 02:40:00;46.36691676554998;53.83301362276384;-7.9211;112.5992
2023-05-08 02:45:00;44.99105370442636;54.71790219577943;-7.9211;112.5992
2023-05-08 02:50:00;43.54469967597364;55.58122103139612;-7.9211;112.5992
2023-05-08 02:55:00;42.02439177428259;56.42130356345642;-7.9211;112.5992
2023-05-08 03:00:00;40.42671490476823;57.236353452208625;-7.9211;112.5992
2023-05-08 03:05:00;38.748393991723525;58.024451414495964;-7.9211;112.5992
2023-05-08 03:10:00;36.986365695305736;58.78355863885118;-7.9211;112.5992
2023-05-08 03:15:00;35.13789110965767;59.51149287983446;-7.9211;112.5992
2023-05-08 03:20:00;33.20069236669114;60.20597285426302;-7.9211;112.5992
2023-05-08 03:25:00;31.173065334208236;60.86459433554901;-7.9211;112.5992
2023-05-08 03:30:00;29.054064031008895;61.48487796502371;-7.9211;112.5992
2023-05-08 03:35:00;26.843656013694567;62.06426242174839;-7.9211;112.5992
2023-05-08 03:40:00;24.542891423850136;62.600152233838415;-7.9211;112.5992
2023-05-08 03:45:00;22.15407545032049;63.08993826903086;-7.9211;112.5992
2023-05-08 03:50:00;19.680916885824942;63.531066036576135;-7.9211;112.5992
2023-05-08 03:55:00;17.128645947720425;63.92106300799469;-7.9211;112.5992
2023-05-08 04:00:00;14.50407916479862;64.25759325859039;-7.9211;112.5992
2023-05-08 04:05:00;11.815641575400731;64.53855309009886;-7.9211;112.5992
2023-05-08 04:10:00;9.073283057600175;64.76207103068754;-7.9211;112.5992
2023-05-08 04:15:00;6.288343006079646;64.92661028779314;-7.9211;112.5992
2023-05-08 04:20:00;3.473314263717918;65.03100972925678;-7.9211;112.5992
2023-05-08 04:25:00;0.6415370970985249;65.07451803426976;-7.9211;112.5992
2023-05-08 04:30:00;357.8068362754216;65.05680735375192;-7.9211;112.5992
2023-05-08 04:35:00;354.9831267895116;64.97800746129748;-7.9211;112.5992
2023-05-08 04:40:00;352.183978663857;64.83870575317508;-7.9211;112.5992
2023-05-08 04:45:00;349.4223146163674;64.63988577662518;-7.9211;112.5992
2023-05-08 04:50:00;346.70996453468524;64.38294089023846;-7.9211;112.5992
2023-05-08 04:55:00;344.0575015516458;64.06960596206413;-7.9211;112.5992
2023-05-08 05:00:00;341.47399615846683;63.70189589790732;-7.9211;112.5992
2023-05-08 05:05:00;338.96693424247866;63.28205099981581;-7.9211;112.5992
2023-05-08 05:10:00;336.5422444078808;62.812495984944945;-7.9211;112.5992
2023-05-08 05:15:00;334.2042160134721;62.2957648534768;-7.9211;112.5992
2023-05-08 05:20:00;331.95577238021724;61.73443941691764;-7.9211;112.5992
2023-05-08 05:25:00;329.79841614973367;61.13113563771958;-7.9211;112.5992
2023-05-08 05:30:00;327.732611774885;60.488421667010556;-7.9211;112.5992
2023-05-08 05:35:00;325.7577581990242;59.80882467478345;-7.9211;112.5992
2023-05-08 05:40:00;323.87243474280393;59.09477620838281;-7.9211;112.5992
2023-05-08 05:45:00;322.07456502871645;58.34861902269394;-7.9211;112.5992
2023-05-08 05:50:00;320.36163554714733;57.57257292919709;-7.9211;112.5992
2023-05-08 05:55:00;318.73069565637496;56.76874162615663;-7.9211;112.5992
2023-05-08 06:00:00;317.17852150711127;55.939088792958934;-7.9211;112.5992
2023-05-08 06:05:00;315.70177996704115;55.085465410869084;-7.9211;112.5992
2023-05-08 06:10:00;314.29700130006626;54.20959268755791;-7.9211;112.5992
2023-05-08 06:15:00;312.9607157700883;53.31307230238579;-7.9211;112.5992
2023-05-08 06:20:00;311.6894809617655;52.397382991308035;-7.9211;112.5992
2023-05-08 06:25:00;310.47990910126964;51.46390103744239;-7.9211;112.5992
2023-05-08 06:30:00;309.328721697799;50.51389685597449;-7.9211;112.5992
2023-05-08 06:35:00;308.23274954357873;49.548538409252394;-7.9211;112.5992
2023-05-08 06:40:00;307.1889600346174;48.568908282259564;-7.9211;112.5992
2023-05-08 06:45:00;306.1944844914635;47.57600368261481;-7.9211;112.5992
2023-05-08 06:50:00;305.24653619693584;46.570743270761504;-7.9211;112.5992
2023-05-08 06:55:00;304.34251967914963;45.55397399015672;-7.9211;112.5992
2023-05-08 07:00:00;303.4799760700037;44.526474482365856;-7.9211;112.5992
2023-05-08 07:05:00;302.65658310518035;43.488968747440914;-7.9211;112.5992
2023-05-08 07:10:00;301.87015512414507;42.4421193137314;-7.9211;112.5992
2023-05-08 07:15:00;301.1186430701469;41.38653748316803;-7.9211;112.5992
2023-05-08 07:20:00;300.4001618109749;40.32279699164107;-7.9211;112.5992
2023-05-08 07:25:00;299.7128535351749;39.25141693352746;-7.9211;112.5992
2023-05-08 07:30:00;299.0550516765893;38.172882252258255;-7.9211;112.5992
2023-05-08 07:35:00;298.4251716313307;37.087650570507854;-7.9211;112.5992
2023-05-08 07:40:00;297.82173807853843;35.99612828453187;-7.9211;112.5992
2023-05-08 07:45:00;297.24338498037844;34.89871154530216;-7.9211;112.5992
2023-05-08 07:50:00;296.6887736197734;33.795758937750165;-7.9211;112.5992
2023-05-08 07:55:00;296.1567292041861;32.687605141145205;-7.9211;112.5992
2023-05-08 08:00:00;295.64610426183594;31.574564344189096;-7.9211;112.5992
2023-05-08 08:05:00;295.1558606039691;30.456926829921567;-7.9211;112.5992
